id,kodikos_dimotikis_enotitas,onoma_dimotikis_enotitas,kodikos_neou_ota,eidos_neou_ota,onoma_neou_ota,kodikos_perifereiakis_enotitas,perifereiaki_enotita,kodikos_perifereias,perifereia
683,919801,ΚΑΛΛΙΘΕΑΣ,9198,ΔΗΜΟΣ,ΚΑΛΛΙΘΕΑΣ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
684,919901,ΜΟΣΧΑΤΟΥ,9199,ΔΗΜΟΣ,ΜΟΣΧΑΤΟΥ - ΤΑΥΡΟΥ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
685,919902,ΤΑΥΡΟΥ,9199,ΔΗΜΟΣ,ΜΟΣΧΑΤΟΥ - ΤΑΥΡΟΥ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
686,920001,ΝΕΑΣ ΣΜΥΡΝΗΣ,9200,ΔΗΜΟΣ,ΝΕΑΣ ΣΜΥΡΝΗΣ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
687,920101,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,9201,ΔΗΜΟΣ,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,904,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9,ΑΤΤΙΚΗΣ
688,920201,ΔΡΑΠΕΤΣΩΝΑΣ,9202,ΔΗΜΟΣ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,905,ΠΕΙΡΑΙΩΣ,9,ΑΤΤΙΚΗΣ
689,920202,ΚΕΡΑΤΣΙΝΙΟΥ,9202,ΔΗΜΟΣ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,905,ΠΕΙΡΑΙΩΣ,9,ΑΤΤΙΚΗΣ
690,920301,ΚΟΡΥΔΑΛΛΟΥ,9203,ΔΗΜΟΣ,ΚΟΡΥΔΑΛΛΟΥ,905,ΠΕΙΡΑΙΩΣ,9,ΑΤΤΙΚΗΣ
691,920401,ΑΓΙΟΥ ΙΩΑΝΝΟΥ ΡΕΝΤΗ,9204,ΔΗΜΟΣ,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ Ι. ΡΕΝΤΗ,905,ΠΕΙΡΑΙΩΣ,9,ΑΤΤΙΚΗΣ
692,920402,ΝΙΚΑΙΑΣ,9204,ΔΗΜΟΣ,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ Ι. ΡΕΝΤΗ,905,ΠΕΙΡΑΙΩΣ,9,ΑΤΤΙΚΗΣ
693,920501,ΠΕΙΡΑΙΩΣ,9205,ΔΗΜΟΣ,ΠΕΙΡΑΙΩΣ,905,ΠΕΙΡΑΙΩΣ,9,ΑΤΤΙΚΗΣ
694,920601,ΠΕΡΑΜΑΤΟΣ,9206,ΔΗΜΟΣ,ΠΕΡΑΜΑΤΟΣ,905,ΠΕΙΡΑΙΩΣ,9,ΑΤΤΙΚΗΣ
695,920701,ΑΓΚΙΣΤΡΙΟΥ,9207,ΔΗΜΟΣ,ΑΓΚΙΣΤΡΙΟΥ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
696,920801,ΑΙΓΙΝΑΣ,9208,ΔΗΜΟΣ,ΑΙΓΙΝΑΣ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
697,920901,ΑΝΤΙΚΥΘΗΡΩΝ,9209,ΔΗΜΟΣ,ΚΥΘΗΡΩΝ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
698,920902,ΚΥΘΗΡΩΝ,9209,ΔΗΜΟΣ,ΚΥΘΗΡΩΝ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
699,921001,ΠΟΡΟΥ,9210,ΔΗΜΟΣ,ΠΟΡΟΥ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
700,921101,ΑΜΠΕΛΑΚΙΩΝ,9211,ΔΗΜΟΣ,ΣΑΛΑΜΙΝΟΣ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
701,921102,ΣΑΛΑΜΙΝΑΣ,9211,ΔΗΜΟΣ,ΣΑΛΑΜΙΝΟΣ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
702,921201,ΣΠΕΤΣΩΝ,9212,ΔΗΜΟΣ,ΣΠΕΤΣΩΝ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
703,921301,ΜΕΘΑΝΩΝ,9213,ΔΗΜΟΣ,ΤΡΟΙΖΗΝΙΑΣ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
704,921302,ΤΡΟΙΖΗΝΟΣ,9213,ΔΗΜΟΣ,ΤΡΟΙΖΗΝΙΑΣ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
705,921401,ΥΔΡΑΣ,9214,ΔΗΜΟΣ,ΥΔΡΑΣ,906,ΝΗΣΩΝ,9,ΑΤΤΙΚΗΣ
706,921501,ΑΧΑΡΝΩΝ,9215,ΔΗΜΟΣ,ΑΧΑΡΝΩΝ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
707,921502,ΘΡΑΚΟΜΑΚΕΔΟΝΩΝ,9215,ΔΗΜΟΣ,ΑΧΑΡΝΩΝ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
708,921601,ΒΑΡΗΣ,9216,ΔΗΜΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
709,921602,ΒΟΥΛΑΣ,9216,ΔΗΜΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
710,921603,ΒΟΥΛΙΑΓΜΕΝΗΣ,9216,ΔΗΜΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
711,921701,ΑΓΙΟΥ ΣΤΕΦΑΝΟΥ,9217,ΔΗΜΟΣ,ΔΙΟΝΥΣΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
712,921702,ΑΝΟΙΞΕΩΣ,9217,ΔΗΜΟΣ,ΔΙΟΝΥΣΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
713,921703,ΔΙΟΝΥΣΟΥ,9217,ΔΗΜΟΣ,ΔΙΟΝΥΣΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
714,921704,ΔΡΟΣΙΑΣ,9217,ΔΗΜΟΣ,ΔΙΟΝΥΣΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
715,921705,ΚΡΥΟΝΕΡΙΟΥ,9217,ΔΗΜΟΣ,ΔΙΟΝΥΣΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
716,921706,ΡΟΔΟΠΟΛΕΩΣ,9217,ΔΗΜΟΣ,ΔΙΟΝΥΣΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
717,921707,ΣΤΑΜΑΤΑΣ,9217,ΔΗΜΟΣ,ΔΙΟΝΥΣΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
718,921801,ΚΡΩΠΙΑΣ,9218,ΔΗΜΟΣ,ΚΡΩΠΙΑΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
719,921901,ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,9219,ΔΗΜΟΣ,ΛΑΥΡΕΩΤΙΚΗΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
720,921902,ΚΕΡΑΤΕΑΣ,9219,ΔΗΜΟΣ,ΛΑΥΡΕΩΤΙΚΗΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
721,921903,ΛΑΥΡΕΩΤΙΚΗΣ,9219,ΔΗΜΟΣ,ΛΑΥΡΕΩΤΙΚΗΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
722,922001,ΒΑΡΝΑΒΑ,9220,ΔΗΜΟΣ,ΜΑΡΑΘΩΝΟΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
723,922002,ΓΡΑΜΜΑΤΙΚΟΥ,9220,ΔΗΜΟΣ,ΜΑΡΑΘΩΝΟΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
724,922003,ΜΑΡΑΘΩΝΟΣ,9220,ΔΗΜΟΣ,ΜΑΡΑΘΩΝΟΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
725,922004,ΝΕΑΣ ΜΑΚΡΗΣ,9220,ΔΗΜΟΣ,ΜΑΡΑΘΩΝΟΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
726,922101,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,9221,ΔΗΜΟΣ,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
727,922201,ΓΛΥΚΩΝ ΝΕΡΩΝ,9222,ΔΗΜΟΣ,ΠΑΙΑΝΙΑΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
728,922202,ΠΑΙΑΝΙΑΣ,9222,ΔΗΜΟΣ,ΠΑΙΑΝΙΑΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
729,922301,ΑΝΘΟΥΣΗΣ,9223,ΔΗΜΟΣ,ΠΑΛΛΗΝΗΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
730,922302,ΓΕΡΑΚΑ,9223,ΔΗΜΟΣ,ΠΑΛΛΗΝΗΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
731,922303,ΠΑΛΛΗΝΗΣ,9223,ΔΗΜΟΣ,ΠΑΛΛΗΝΗΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
732,922401,ΠΙΚΕΡΜΙΟΥ,9224,ΔΗΜΟΣ,ΡΑΦΗΝΑΣ - ΠΙΚΕΡΜΙΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
733,922402,ΡΑΦΗΝΑΣ,9224,ΔΗΜΟΣ,ΡΑΦΗΝΑΣ - ΠΙΚΕΡΜΙΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
734,922501,ΑΝΑΒΥΣΣΟΥ,9225,ΔΗΜΟΣ,ΣΑΡΩΝΙΚΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
735,922502,ΚΑΛΥΒΙΩΝ ΘΟΡΙΚΟΥ,9225,ΔΗΜΟΣ,ΣΑΡΩΝΙΚΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
736,922503,ΚΟΥΒΑΡΑ,9225,ΔΗΜΟΣ,ΣΑΡΩΝΙΚΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
737,922504,ΠΑΛΑΙΑΣ ΦΩΚΑΙΑΣ,9225,ΔΗΜΟΣ,ΣΑΡΩΝΙΚΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
738,922505,ΣΑΡΩΝΙΔΟΣ,9225,ΔΗΜΟΣ,ΣΑΡΩΝΙΚΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
739,922601,ΑΡΤΕΜΙΔΟΣ,9226,ΔΗΜΟΣ,ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
740,922602,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,9226,ΔΗΜΟΣ,ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
741,922701,ΑΥΛΩΝΟΣ,9227,ΔΗΜΟΣ,ΩΡΩΠΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
742,922702,ΑΦΙΔΝΩΝ,9227,ΔΗΜΟΣ,ΩΡΩΠΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
743,922703,ΚΑΛΑΜΟΥ,9227,ΔΗΜΟΣ,ΩΡΩΠΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
744,922704,ΚΑΠΑΝΔΡΙΤΙΟΥ,9227,ΔΗΜΟΣ,ΩΡΩΠΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
745,922705,ΜΑΛΑΚΑΣΗΣ,9227,ΔΗΜΟΣ,ΩΡΩΠΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
746,922706,ΜΑΡΚΟΠΟΥΛΟΥ ΩΡΩΠΟΥ,9227,ΔΗΜΟΣ,ΩΡΩΠΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
747,922707,ΠΟΛΥΔΕΝΔΡΙΟΥ,9227,ΔΗΜΟΣ,ΩΡΩΠΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
748,922708,ΣΥΚΑΜΙΝΟΥ,9227,ΔΗΜΟΣ,ΩΡΩΠΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
749,922709,ΩΡΩΠΙΩΝ,9227,ΔΗΜΟΣ,ΩΡΩΠΟΥ,907,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
750,922801,ΑΣΠΡΟΠΥΡΓΟΥ,9228,ΔΗΜΟΣ,ΑΣΠΡΟΠΥΡΓΟΥ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
751,922901,ΕΛΕΥΣΙΝΟΣ,9229,ΔΗΜΟΣ,ΕΛΕΥΣΙΝΑΣ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
752,922902,ΜΑΓΟΥΛΑΣ,9229,ΔΗΜΟΣ,ΕΛΕΥΣΙΝΑΣ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
753,923001,ΒΙΛΙΩΝ,9230,ΔΗΜΟΣ,ΜΑΝΔΡΑΣ - ΕΙΔΥΛΛΙΑΣ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
754,923002,ΕΡΥΘΡΩΝ,9230,ΔΗΜΟΣ,ΜΑΝΔΡΑΣ - ΕΙΔΥΛΛΙΑΣ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
755,923003,ΜΑΝΔΡΑΣ,9230,ΔΗΜΟΣ,ΜΑΝΔΡΑΣ - ΕΙΔΥΛΛΙΑΣ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
756,923004,ΟΙΝΟΗΣ,9230,ΔΗΜΟΣ,ΜΑΝΔΡΑΣ - ΕΙΔΥΛΛΙΑΣ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
757,923101,ΜΕΓΑΡΕΩΝ,9231,ΔΗΜΟΣ,ΜΕΓΑΡΕΩΝ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
758,923102,ΝΕΑΣ ΠΕΡΑΜΟΥ,9231,ΔΗΜΟΣ,ΜΕΓΑΡΕΩΝ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
759,923201,ΑΝΩ ΛΙΟΣΙΩΝ,9232,ΔΗΜΟΣ,ΦΥΛΗΣ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
760,923202,ΖΕΦΥΡΙΟΥ,9232,ΔΗΜΟΣ,ΦΥΛΗΣ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
761,923203,ΦΥΛΗΣ,9232,ΔΗΜΟΣ,ΦΥΛΗΣ,908,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,9,ΑΤΤΙΚΗΣ
762,923301,ΑΛΕΑΣ,9233,ΔΗΜΟΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
763,923302,ΑΡΓΟΥΣ,9233,ΔΗΜΟΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
764,923303,ΑΧΛΑΔΟΚΑΜΠΟΥ,9233,ΔΗΜΟΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
765,923304,ΚΟΥΤΣΟΠΟΔΙΟΥ,9233,ΔΗΜΟΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
766,923305,ΛΕΡΝΑΣ,9233,ΔΗΜΟΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
767,923306,ΛΥΡΚΕΙΑΣ,9233,ΔΗΜΟΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
768,923307,ΜΥΚΗΝΑΙΩΝ,9233,ΔΗΜΟΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
769,923308,ΝΕΑΣ ΚΙΟΥ,9233,ΔΗΜΟΣ,ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
770,923401,ΑΣΚΛΗΠΙΕΙΟΥ,9234,ΔΗΜΟΣ,ΕΠΙΔΑΥΡΟΥ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
771,923402,ΕΠΙΔΑΥΡΟΥ,9234,ΔΗΜΟΣ,ΕΠΙΔΑΥΡΟΥ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
772,923501,ΕΡΜΙΟΝΗΣ,9235,ΔΗΜΟΣ,ΕΡΜΙΟΝΙΔΑΣ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
773,923502,ΚΡΑΝΙΔΙΟΥ,9235,ΔΗΜΟΣ,ΕΡΜΙΟΝΙΔΑΣ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
774,923601,ΑΣΙΝΗΣ,9236,ΔΗΜΟΣ,ΝΑΥΠΛΙΕΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
775,923602,ΜΙΔΕΑΣ,9236,ΔΗΜΟΣ,ΝΑΥΠΛΙΕΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
776,923603,ΝΑΥΠΛΙΟΥ,9236,ΔΗΜΟΣ,ΝΑΥΠΛΙΕΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
777,923604,ΝΕΑΣ ΤΙΡΥΝΘΑΣ,9236,ΔΗΜΟΣ,ΝΑΥΠΛΙΕΩΝ,1001,ΑΡΓΟΛΙΔΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
778,923701,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,9237,ΔΗΜΟΣ,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
779,923801,ΒΥΤΙΝΑΣ,9238,ΔΗΜΟΣ,ΓΟΡΤΥΝΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
780,923802,ΔΗΜΗΤΣΑΝΗΣ,9238,ΔΗΜΟΣ,ΓΟΡΤΥΝΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
781,923803,ΗΡΑΙΑΣ,9238,ΔΗΜΟΣ,ΓΟΡΤΥΝΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
782,923804,ΚΛΕΙΤΟΡΟΣ,9238,ΔΗΜΟΣ,ΓΟΡΤΥΝΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
783,923805,ΚΟΝΤΟΒΑΖΑΙΝΗΣ,9238,ΔΗΜΟΣ,ΓΟΡΤΥΝΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
784,923806,ΛΑΓΚΑΔΙΩΝ,9238,ΔΗΜΟΣ,ΓΟΡΤΥΝΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
785,923807,ΤΡΙΚΟΛΩΝΩΝ,9238,ΔΗΜΟΣ,ΓΟΡΤΥΝΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
786,923808,ΤΡΟΠΑΙΩΝ,9238,ΔΗΜΟΣ,ΓΟΡΤΥΝΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
787,923901,ΓΟΡΤΥΝΟΣ,9239,ΔΗΜΟΣ,ΜΕΓΑΛΟΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
788,923902,ΜΕΓΑΛΟΠΟΛΗΣ,9239,ΔΗΜΟΣ,ΜΕΓΑΛΟΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
789,923903,ΦΑΛΑΙΣΙΑΣ,9239,ΔΗΜΟΣ,ΜΕΓΑΛΟΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
790,924001,ΚΟΣΜΑ,9240,ΔΗΜΟΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
791,924002,ΛΕΩΝΙΔΙΟΥ,9240,ΔΗΜΟΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
792,924003,ΤΥΡΟΥ,9240,ΔΗΜΟΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
793,924101,ΒΑΛΤΕΤΣΙΟΥ,9241,ΔΗΜΟΣ,ΤΡΙΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
794,924102,ΚΟΡΥΘΙΟΥ,9241,ΔΗΜΟΣ,ΤΡΙΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
795,924103,ΛΕΒΙΔΙΟΥ,9241,ΔΗΜΟΣ,ΤΡΙΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
796,924104,ΜΑΝΤΙΝΕΙΑΣ,9241,ΔΗΜΟΣ,ΤΡΙΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
797,924105,ΣΚΙΡΙΤΙΔΑΣ,9241,ΔΗΜΟΣ,ΤΡΙΠΟΛΗΣ,1002,ΑΡΚΑΔΙΑΣ,10,ΠΕΛΟΠΟΝΝΗΣΟΥ
